ceb	838	surgery	in operation
ceb	849	manner	way
ceb	852	motion	mobility
ceb	855	landscape	scenery
ceb	856	bowl	bowls
ceb	860	ocean	sea
ceb	866	mirror	glass
ceb	867	tooth	teeth
ceb	868	length	elevation	growth
ceb	869	topic	topics
ceb	870	variable	different
ceb	871	telephone	phone
ceb	872	perception	view	sight
ceb	873	confidence	trust
ceb	874	bedroom	extent	area	place	toward	to	on
ceb	876	debt	loan
ceb	882	pleasure	happiness
ceb	884	era	time
ceb	885	requirement	needed
ceb	886	check	audit
ceb	889	expectation	supposing	believe
ceb	890	wing	spike
ceb	895	reference	references
ceb	897	doubt	doubts
ceb	898	minister	disciple	student
ceb	901	winner	winners
ceb	902	volume	number
ceb	904	seed	seeds
ceb	905	fashion	hip	loins	bones
ceb	912	dish	dishes
ceb	913	beach	shore
ceb	914	improvement	growth
ceb	915	opening	openings	turning	turned
ceb	922	resolution	resolutions
ceb	923	household	house
ceb	927	representative	deputy
ceb	931	faculty	teachers
ceb	938	wheel	surrounding	surroundings
ceb	939	female	woman
ceb	940	promise	promised
ceb	942	aids	help	fresh	crisp	happy
ceb	946	gate	gates
ceb	948	noise	cassava
ceb	950	hat	sheave
ceb	951	legislation	bill
ceb	952	achievement	success
ceb	954	drink	drinking
ceb	955	talent	forte
ceb	957	characteristic	behavior
ceb	959	sentence	judgment
ceb	960	height	elevation	growth
ceb	961	physician	doctor
ceb	968	alternative	alternatives
ceb	969	interaction	interactions	talk	address
ceb	976	assistance	fresh	crisp	happy
ceb	977	association	associations
ceb	980	criticism	restraint	prevent
ceb	985	scholar	scholars
ceb	990	childhood	young
ceb	994	definition	meaning
ceb	999	request	sale
ceb	1000	emotion	emotions
co	10	child	boy
co	13	state	been
co	27	question	query
co	38	area	zone
co	41	fact	done
co	43	lot	very much
co	48	job	work
co	51	issue	problem
co	53	kind	good
co	55	house	home
co	63	end	end up
co	65	law	laws
co	69	name	first name
co	71	team	squadron
co	77	back	return	come back
co	84	health	hi
co	88	history	story
co	94	research	search
co	96	guy	man
co	100	teacher	master
co	101	force	strength
co	105	age	years old
co	106	policy	politics
co	107	process	trial
co	112	plan	floor plan	the plan
co	113	college	university
co	116	experience	sperience
co	121	care	healing
co	129	show	shows
co	131	light	fire	the fire
co	135	mind	in mind
co	138	decision	to decision	to the decision
co	141	relationship	relationships
co	142	town	city
co	147	building	build
co	149	model	template
co	151	society	the company
co	155	player	gamblers	play games	the toys	and play
co	156	record	forget	forget!
co	157	paper	letter
co	159	ground	land
co	160	form	shape
co	161	event	success
co	163	matter	the subject
co	166	site	if you
co	171	need	you need	you need it
co	172	court	cuts
co	179	street	road
co	182	data	dates
co	183	picture	portrait
co	189	wall	mural
co	190	patient	patience
co	191	worker	workers
co	192	news	new
co	199	step	the step
co	200	baby	little boy
co	209	hair	hairs
co	210	look	to see
co	215	chance	case
co	219	course	safe	sure
co	220	summer	estate	domain
co	227	rule	regulates
co	232	congress	congressional
co	233	floor	floor plan	the plan
co	234	campaign	countryside
co	237	call	he calls
co	242	fire	the fire
co	244	defense	of defense
co	245	security	safety	sure
co	249	board	on board
co	251	officer	official
co	254	performance	serve him
co	256	goal	look	to see
co	269	race	breed
co	270	concern	he worries	if you worry	if you were worried
co	273	response	answer
co	274	animal	animals
co	276	decade	ten years
co	285	size	wheat
co	286	dog	dogs	the dogs
co	290	thought	thoughts
co	296	resource	resources
co	297	meeting	riunion
co	298	disease	maladies
co	301	amount	quantity
co	303	staff	stick
co	305	growth	growing
co	309	region	regions
co	314	trade	exchange
co	315	deal	deal with
co	316	election	elections
co	317	feeling	hear	they may feel	they may hear
co	322	benefit	benefited	beneficial
co	327	skill	ability
co	329	professor	professors
co	334	design	its design
co	335	sort	hang out
co	353	network	straight
co	356	card	letter
co	360	expert	inspector	control
co	362	firm	signing	signed
co	363	democrat	democratic
co	365	management	manage
co	366	ball	dance
co	370	statement	statements
co	371	charge	guilty
co	375	peace	at a pace	step by step	the step by step	the step later
co	377	pain	the pain
co	386	bit	little
co	399	writer	writers
co	400	trouble	the problem
co	402	fear	scared
co	418	fall	it will fall	is a waterfall
co	419	marriage	wedding
co	421	purpose	goal	look	to see
co	422	pattern	template
co	424	agent	agents
co	425	owner	the lord	the master
co	430	item	article
co	438	finger	said	i said
co	440	collection	collections
co	441	task	breakdown	very much
co	442	partner	companion
co	443	kitchen	cuisine
co	445	shot	land
co	446	budget	the budget
co	449	agreement	agree
co	457	score	point
co	458	account	count
co	459	break	breakdown	very much
co	463	debate	debates
co	465	majority	seniority	old ones	old men
co	468	customer	customers
co	479	relation	relationships
co	480	bird	birds
co	481	opinion	think
co	483	corner	song
co	485	safety	sure
co	486	neighborhood	vicinity
co	488	troop	troops
co	489	income	winter
co	495	plane	they had
co	498	labor	work
co	500	client	customer	customers
co	501	conversation	the conversation
co	504	investigation	story
co	505	researcher	investigator
co	506	press	picture	portrait
co	510	camp	field
co	511	brain	the heart	the core
co	524	element	item	article
co	526	status	statute
co	527	ship	ships
co	532	driver	motorcycles
co	535	spot	point
co	538	boat	little boat
co	543	return	come back
co	545	survey	search
co	548	village	country
co	549	sales	sale
co	551	run	to run
co	553	resident	residents
co	557	increase	growth	commerce
co	562	reader	readers
co	565	crowd	people
co	570	target	look	to see
co	572	guard	guardian
co	573	demand	request
co	577	tool	instrument
co	578	vehicle	veiculo
co	580	facility	ease	easy
co	581	understanding	intelligence
co	582	advantage	benefited	beneficial
co	586	guest	hosts	elders
co	587	sample	shows
co	588	block	blocked
co	593	lesson	lessons
co	594	faith	the faith
co	596	living	live
co	598	path	road
co	602	principle	beginning
co	603	border	borders
co	605	claim	upholds
co	606	equipment	apparently
co	609	failure	bankruptcy
co	611	comment	commentaries
co	613	procedure	process	trial
co	614	chairman	president
co	617	belief	credence
co	618	murder	murderer
co	619	gift	give it	give
co	625	speed	fast
co	629	move	movement
co	632	reaction	reactions
co	639	grade	choice
co	640	context	the context
co	644	smile	his smile
co	645	location	place
co	646	clothes	garments
co	647	neighbor	nearby
co	648	drive	project
co	649	function	feature
co	653	voter	vote
co	655	learning	ll sooner	coming soon
co	666	finding	come up with
co	671	exercise	exerted	exercised
co	681	democracy	democratization
co	685	front	in front
co	691	colleague	collega
co	693	neck	the neck
co	694	damage	damages
co	696	plate	floor plan	the plan
co	698	start	beginning
co	702	army	exerted	exercised
co	711	assessment	evaluation
co	712	injury	hurting	hurt
co	718	pool	swimming pool
co	719	lead	guide
co	720	engine	the engine
co	721	salt	to leave	drop off
co	738	mom	mother
co	740	weather	and climate	and the weather
co	741	commitment	pledging	propose
co	744	surprise	wonder	wonders
co	745	poll	vote
co	746	proposal	proposed	laid out	it was available
co	747	consequence	as a result
co	749	breath	breathless	no breath	not afraid	he does not fear
co	750	sight	view
co	756	aid	help
co	758	photograph	photo
co	759	trail	walk
co	761	code	password
co	763	breast	pee
co	765	theme	thematic
co	769	thanks	thank you
co	772	shadow	shade
co	775	limit	threshold
co	777	being	to be
co	779	revenue	winter
co	780	county	counties	it contains
co	781	appearance	apparition
co	782	package	the package	payday loan
co	783	difficulty	hardly	everything
co	787	thinking	thoughts
co	788	trend	tendency
co	790	loan	problem
co	796	meal	eat it
co	797	hearing	hear	they may feel	they may hear
co	800	notion	new
co	801	earth	land
co	802	chest	pee
co	812	setting	box
co	813	dress	clothes	garments
co	815	outcome	result
co	817	duty	behave
co	819	extent	point
co	824	chief	head
co	826	pilot	rider	horsemen
co	828	contribution	contributed	contributor
co	830	estate	domain
co	834	politician	politicians
co	837	soil	land
co	843	branch	limb	a branch
co	844	combination	combinations	guidelines	guide
co	846	relief	eavesdropping	marry	to marry
co	847	user	users
co	848	dad	it did	he did
co	849	manner	way
co	852	motion	the movement
co	853	gender	generate	generated
co	854	fee	rate
co	856	bowl	cups
co	858	host	welcomed
co	859	hall	living room
co	861	row	line up
co	862	producer	producers
co	867	tooth	dental
co	868	length	duration
co	871	telephone	phone
co	873	confidence	trust
co	878	nurse	nursing	lodging
co	881	bond	good
co	885	requirement	necessity	need	you need	you need it
co	890	wing	i swallow	i will go
co	891	struggle	wrestling
co	892	judgment	the court	the cut
co	893	beer	the beer
co	901	winner	winker	play
co	903	travel	to travel
co	904	seed	soothe	go down	get off
co	906	pepper	nugget
co	910	welfare	well-being
co	913	beach	shore
co	914	improvement	improvements
co	916	route	the way
co	917	league	light	fire	the fire
co	919	rise	resurrection
co	920	tie	attack him
co	921	holiday	spring breakers
co	922	resolution	resolutions	coming out	hang out
co	923	household	home
co	927	representative	repre sentatives
co	930	flow	flux
co	932	waste	loss
co	933	mass	too much
co	940	promise	promises
co	942	aids	help
co	943	jew	gold
co	946	gate	door
co	948	noise	the sound
co	950	hat	the kid	the boy
co	952	achievement	success
co	954	drink	drink it	use it
co	955	talent	talented
co	957	characteristic	feature
co	960	height	tall
co	961	physician	doctor
co	962	sleep	to sleep
co	966	potential	possibility
co	967	immigrant	immigrants
co	971	personality	personalities
co	981	asset	active
co	986	warning	warnings
co	987	climate	weather	and climate	and the weather
co	1000	emotion	emotions
cs	22	case	housing
cs	36	room	místnost	room	pokoj
cs	38	area	flat
cs	41	fact	reality
cs	42	month	moon
cs	43	lot	much
cs	45	study	studies
cs	48	job	work
cs	51	issue	problem
cs	52	side	lateral
cs	53	kind	species
cs	58	father	dad	this
cs	59	power	power supply	power source	energy source
cs	68	community	commonwealth
cs	74	kid	child
cs	77	back	rear
cs	80	others	other
cs	89	party	celebration
cs	101	force	validity
cs	103	foot	leg
cs	110	sense	meaning	importance
cs	116	experience	experiences
cs	120	control	management
cs	128	drug	medicine
cs	137	report	message
cs	142	town	city
cs	151	society	company
cs	159	ground	ground floor
cs	163	matter	mass	weight
cs	165	couple	few	little
cs	166	site	sites	pages
cs	176	cost	costs
cs	180	image	picture
cs	197	support	podpora	support	podpora
cs	198	technology	technique
cs	200	baby	child
cs	218	period	time
cs	223	term	period	time
cs	225	condition	state
cs	229	administration	management
cs	245	security	safety
cs	246	bank	flask
cs	249	board	plate
cs	255	top	upper
cs	256	goal	football goal
cs	265	store	trade
cs	281	stock	in stock
cs	283	treatment	therapy
cs	284	approach	access
cs	290	thought	he thought
cs	295	answer	reply
cs	296	resource	resources
cs	303	staff	personnel
cs	305	growth	grow
cs	310	television	tv
cs	315	deal	trade
cs	316	election	elections
cs	319	bill	charge
cs	322	benefit	advantage
cs	330	operation	act
cs	332	stage	phase
cs	333	authority	powers	can	to know	know
cs	335	sort	sorting
cs	338	gun	pistol
cs	348	set	file
cs	359	trial	try
cs	367	talk	speak
cs	370	statement	declaration
cs	379	measure	measures
cs	385	politics	policy
cs	398	edge	fringe
cs	400	trouble	problems
cs	401	challenge	call
cs	408	property	ownership
cs	409	stuff	things
cs	418	fall	autumn
cs	433	mrs	ms	miss	minout	miss
cs	439	garden	gardens
cs	451	mouth	kiss
cs	452	victim	sacrifice
cs	453	newspaper	news
cs	456	attorney	lawyer
cs	465	majority	most
cs	470	option	choice
cs	471	participant	party	celebration
cs	479	relation	relationship
cs	488	troop	army
cs	491	track	path	way
cs	495	plane	aircraft
cs	497	attitude	access
cs	498	labor	work
cs	512	feature	properties
cs	523	hole	opening
cs	526	status	position
cs	529	stone	calculus	number
cs	533	attempt	try
cs	535	spot	point
cs	538	boat	ship
cs	545	survey	research
cs	556	farm	to manage	manage
cs	558	middle	medium
cs	561	shape	face
cs	563	ms	miss	minout	miss
cs	566	apartment	be
cs	567	strength	strong
cs	572	guard	watch
cs	573	demand	inquiry
cs	574	reporter	the rapporteur
cs	580	facility	device	apparatus
cs	598	path	way
cs	603	border	fringe
cs	606	equipment	device	apparatus
cs	617	belief	faith
cs	621	review	assessment
cs	638	shoe	boots
cs	642	mistake	error
cs	653	voter	selector
cs	664	tour	visitation
cs	667	classroom	class
cs	670	pair	few	little
cs	671	exercise	exercises
cs	673	flower	bloom
cs	675	supply	deliveries only
cs	676	cut	shear
cs	682	circle	ring
cs	683	device	apparatus
cs	706	session	meeting
cs	715	leaf	blade
cs	716	instruction	instructions
cs	718	pool	swimming pool
cs	724	fat	thick
cs	737	meaning	importance
cs	739	instrument	tool
cs	745	poll	vote
cs	747	consequence	result
cs	750	sight	view
cs	754	works	work
cs	756	aid	help
cs	758	photograph	photo
cs	765	theme	topic
cs	768	desk	bench
cs	776	regulation	ordinance
cs	779	revenue	revenues
cs	784	bridge	must
cs	786	e-mail	by e-mail	by email
cs	796	meal	food
cs	798	traffic	operation	act
cs	800	notion	concept
cs	801	earth	country
cs	809	root	eradicate
cs	812	setting	settings
cs	815	outcome	result
cs	816	ad	advertisement
cs	817	duty	obligation
cs	818	sheet	blade
cs	819	extent	range
cs	824	chief	main
cs	830	estate	property	ownership
cs	835	percentage	percent
cs	848	dad	this
cs	849	manner	way
cs	851	rating	evaluation
cs	852	motion	movement
cs	853	gender	genus
cs	854	fee	charge
cs	855	landscape	country
cs	861	row	line
cs	871	telephone	phone
cs	879	coverage	cover
cs	886	check	control	management
cs	887	stand	withstand	resist
cs	888	fun	entertainment
cs	891	struggle	fight
cs	895	reference	link
cs	910	welfare	social care
cs	911	vegetable	vegetables
cs	912	dish	food
cs	918	core	kernel
cs	922	resolution	distinction	difference
cs	933	mass	weight
cs	935	bomb	bombard
cs	938	wheel	bike
cs	950	hat	cap
cs	952	achievement	success
cs	961	physician	doctor
cs	976	assistance	help
cs	978	lab	laboratory
cs	995	priority	preference
cs	998	graduate	complete
cy	37	mother	mom
cy	42	month	me
cy	43	lot	much
cy	44	right	all right	okay
cy	48	job	post
cy	51	issue	mother	mom
cy	54	head	headteacher	headmaster
cy	58	father	nothing
cy	74	kid	child
cy	77	back	according to
cy	95	girl	daughter
cy	96	guy	man
cy	98	moment	momenton
cy	101	force	power
cy	103	foot	drowned	drowning
cy	114	interest	interested
cy	123	development	develop
cy	128	drug	drugs
cy	134	police	the police
cy	135	mind	thinking
cy	138	decision	a decision
cy	140	view	see
cy	142	town	a town
cy	143	road	way
cy	147	building	build
cy	154	position	situation
cy	159	ground	earth
cy	163	matter	mother	mom
cy	170	table	board
cy	195	north	to the north
cy	202	type	good
cy	204	film	movie
cy	215	chance	opportunity
cy	223	term	long term
cy	226	choice	choose
cy	230	south	to the south
cy	248	sport	sports
cy	250	subject	topic
cy	270	concern	anxiety
cy	274	animal	an animal
cy	276	decade	decades
cy	280	scene	view	see
cy	289	sign	a sign
cy	290	thought	thinking
cy	292	individual	person
cy	294	pressure	weight
cy	297	meeting	meet
cy	307	degree	grade
cy	308	attack	assault
cy	312	tv	television
cy	317	feeling	feel
cy	322	benefit	benefit payment
cy	329	professor	teacher
cy	330	operation	action
cy	332	stage	step
cy	335	sort	saddle
cy	337	knowledge	information
cy	338	gun	guns
cy	347	executive	active
cy	362	firm	sound
cy	363	democrat	democrats
cy	369	impact	effect
cy	371	charge	pay
cy	372	direction	address
cy	376	base	foundation
cy	381	chair	chairman
cy	386	bit	a little
cy	390	trip	journey
cy	391	evening	night
cy	396	range	variety
cy	404	institution	organization
cy	406	dream	dreaming
cy	409	stuff	things
cy	410	detail	details
cy	415	cause	case
cy	420	surface	face
cy	444	consumer	users
cy	447	painting	i painted
cy	458	account	count
cy	461	dinner	lunch
cy	462	vote	voting
cy	474	senate	parliament
cy	479	relation	relationship
cy	485	safety	security
cy	488	troop	foot
cy	491	track	tracking
cy	501	conversation	chat	chatting
cy	504	investigation	inquiry
cy	507	conflict	conflicts
cy	509	argument	debate
cy	511	brain	brains
cy	513	afternoon	afternoons
cy	517	department	section
cy	519	beginning	start
cy	528	solution	answer
cy	536	lack	deficiency
cy	541	wood	trees
cy	548	village	a village
cy	549	sales	sell
cy	550	communication	communicate
cy	551	run	running
cy	558	middle	center
cy	559	presence	attendance
cy	560	district	area
cy	566	apartment	flat
cy	572	guard	protection	defense
cy	573	demand	call
cy	574	reporter	correspondent
cy	579	flight	fly
cy	581	understanding	understand
cy	586	guest	hotel
cy	589	protection	defense
cy	590	while	through
cy	596	living	live
cy	599	ear	an ear
cy	608	aspect	attitude
cy	611	comment	comments
cy	612	affair	relationship
cy	617	belief	believe
cy	635	construction	build
cy	636	intelligence	information
cy	638	shoe	shoes
cy	655	learning	learn
cy	661	visit	go to
cy	664	tour	journey	trip
cy	665	photo	picture
cy	666	finding	find
cy	670	pair	couple
cy	671	exercise	physical education
cy	673	flower	flowers
cy	677	will	yes
cy	679	birth	born
cy	690	lady	wife
cy	697	writing	write
cy	702	army	the army
cy	710	desire	wish
cy	715	leaf	leaves	leaving	leave
cy	720	engine	machine
cy	728	reading	read
cy	739	instrument	tool
cy	745	poll	voting
cy	746	proposal	offer
cy	747	consequence	outcome
cy	750	sight	look
cy	751	cover	covered
cy	753	minority	minorities
cy	754	works	work
cy	755	teaching	learning
cy	756	aid	help
cy	758	photograph	picture
cy	759	trail	path
cy	771	conclusion	collection
cy	774	dance	dancing
cy	778	ring	call
cy	788	trend	tendency
cy	799	muscle	muscles
cy	800	notion	idea
cy	802	chest	and chest	and the chest
cy	806	emergency	crisis
cy	809	root	roots
cy	812	setting	layout	plan
cy	815	outcome	result
cy	818	sheet	canvas
cy	819	extent	size
cy	824	chief	main
cy	827	cat	battle
cy	829	capacity	ability
cy	838	surgery	operation	action
cy	849	manner	way
cy	851	rating	grading
cy	852	motion	offer
cy	853	gender	sex
cy	863	regime	system
cy	864	division	section
cy	867	tooth	give them	put them
cy	870	variable	varied
cy	871	telephone	by phone
cy	875	secret	confidential
cy	879	coverage	attention
cy	882	pleasure	to please	i please	please
cy	884	era	period
cy	891	struggle	difficult
cy	892	judgment	ruling
cy	895	reference	referral
cy	896	tear	spray	syringe
cy	907	intervention	interference
cy	910	welfare	wellbeing
cy	911	vegetable	vegetables
cy	915	opening	open
cy	916	route	path
cy	919	rise	pick up
cy	921	holiday	holidays
cy	922	resolution	solution	answer
cy	923	household	home
cy	928	black	two
cy	929	incident	event
cy	933	mass	more
cy	948	noise	sound
cy	954	drink	drinking
cy	957	characteristic	typical
cy	961	physician	doctor
cy	962	sleep	sleeping
cy	963	ride	trip	journey
cy	975	passenger	a traveler
cy	976	assistance	help
cy	977	association	society
cy	989	observation	observe
cy	991	payment	pay
cy	993	cigarette	cigarettes
cy	997	creation	create
cy	998	graduate	graduated	he graduated
cy	999	request	application
da	6	man	male	he-
da	27	question	questions
da	28	work	occupation	employment
da	32	mr	sir
da	40	story	history
da	45	study	examination
da	53	kind	friendly
da	54	head	main	most important
da	58	father	sheep
da	67	city	town
da	70	president	chairman
da	74	kid	child
da	101	force	power
da	107	process	treat
da	110	sense	feeling
da	120	control	check
da	128	drug	medicine
da	132	voice	vote
da	139	son	the lake
da	143	road	way
da	151	society	community
da	152	tax	treasure
da	153	director	manager
da	159	ground	land
da	163	matter	fabric
da	166	site	website
da	172	court	right
da	179	street	riddle
da	181	phone	telephone
da	183	picture	image
da	193	test	sample
da	195	north	nerd
da	210	look	see
da	212	evidence	proof
da	219	course	route
da	222	opportunity	apartment
da	231	husband	male	he-
da	249	board	board of directors
da	257	second	other	other things
da	264	color	colour
da	274	animal	animals
da	295	answer	reply
da	297	meeting	meet
da	304	character	grade
da	309	region	area
da	313	training	education
da	314	trade	act	action
da	315	deal	share
da	316	election	choice
da	322	benefit	advantage
da	338	gun	cannon
da	349	rock	cut
da	356	card	map
da	359	trial	attempt
da	362	firm	business
da	370	statement	announcement	order
da	373	weapon	arms
da	376	base	basis
da	385	politics	policy
da	399	writer	author
da	400	trouble	problems
da	430	item	product
da	434	yard	farm
da	441	task	assignment
da	449	agreement	appointment
da	456	attorney	lawyer
da	469	speech	talk
da	470	option	possibility
da	478	judge	judging
da	479	relation	relationship
da	485	safety	security
da	486	neighborhood	quarter
da	487	act	action
da	495	plane	flight
da	503	turn	trip
da	512	feature	function
da	518	battle	match
da	530	scale	weight
da	541	wood	tree
da	542	truck	lorry
da	545	survey	examination
da	549	sales	sale
da	550	communication	announcement	order
da	551	run	race
da	553	resident	living	live	direct
da	558	middle	the middle
da	568	band	tape
da	570	target	goal
da	583	leadership	management
da	594	faith	believe
da	596	living	live	direct
da	600	shop	store
da	603	border	limit
da	605	claim	assertion
da	617	belief	believe
da	640	context	link
da	641	committee	selection
da	642	mistake	error
da	653	voter	voters
da	654	means	agents
da	664	tour	trip
da	666	finding	finds
da	668	contact	switch	skifte	switch
da	670	pair	couple
da	675	supply	deliver	hand in
da	683	device	unit
da	685	front	in front of
da	689	studio	study	examination
da	693	neck	throat
da	710	desire	wish
da	712	injury	damage
da	737	meaning	means	agents
da	738	mom	mother
da	741	commitment	obligation
da	745	poll	vote
da	746	proposal	proposals
da	747	consequence	follow
da	750	sight	vision
da	751	cover	cover over
da	754	works	worker
da	755	teaching	education
da	756	aid	help
da	759	trail	path
da	772	shadow	shade
da	777	being	be
da	779	revenue	income
da	785	train	took
da	787	thinking	think
da	795	male	he-
da	800	notion	concept
da	801	earth	the earth
da	802	chest	breast
da	808	content	contents
da	809	root	red
da	815	outcome	result
da	816	ad	advertisement	advertising
da	819	extent	degree
da	830	estate	property
da	832	circumstance	fact
da	837	soil	land
da	843	branch	department
da	848	dad	sheep
da	851	rating	evaluation
da	852	motion	movement
da	853	gender	sex
da	854	fee	payment
da	869	topic	subject
da	872	perception	view
da	880	opposition	resistance
da	881	bond	tape
da	885	requirement	claim	assertion
da	891	struggle	match
da	899	hero	quite
da	903	travel	trip
da	904	seed	frog
da	918	core	nuclear
da	919	rise	increase
da	920	tie	tie up
da	922	resolution	solution
da	929	incident	unintended event	accidental event
da	933	mass	lot
da	939	female	woman
da	940	promise	lift
da	942	aids	help supplies
da	947	hill	tray
da	952	achievement	performance
da	954	drink	drinking
da	959	sentence	judge	judging
da	961	physician	doctor
da	974	honor	honour
da	976	assistance	help
da	977	association	union
da	981	asset	active
de	4	way	path
de	8	woman	mrs
de	24	company	companies
de	28	work	job
de	32	mr	sir
de	34	home	at home
de	43	lot	amount
de	44	right	law
de	52	side	page
de	63	end	the end
de	66	car	automobile
de	74	kid	child
de	80	others	other
de	88	history	story
de	92	morning	tomorrow
de	97	food	foods
de	101	force	makes
de	105	age	older
de	106	policy	politics
de	107	process	to process	produce	to produce
de	112	plan	to plan
de	113	college	university
de	117	effect	cause	reason
de	121	care	maintenance
de	126	rate	rating
de	142	town	dorf	village
de	152	tax	vat
de	156	record	recording
de	158	space	room
de	162	official	officially
de	165	couple	pair
de	166	site	page? ˅
de	172	court	dish
de	175	situation	location
de	176	cost	costs
de	178	figure	number
de	179	street	road
de	182	data	dates	events
de	183	picture	image
de	184	practice	work out
de	190	patient	patiently
de	191	worker	employee
de	193	test	exam
de	202	type	kind
de	203	attention	compliance
de	210	look	appearance
de	212	evidence	proofs
de	216	brother	brothers
de	220	summer	summer-
de	231	husband	man
de	245	security	safety
de	249	board	blackboard
de	250	subject	object
de	255	top	above	about
de	256	goal	gate
de	259	order	assignment
de	264	color	colour
de	265	store	business
de	267	movement	move
de	269	race	run
de	270	concern	sorge	concern	sorge	worry	sorge dich	worry
de	273	response	answer	reply
de	277	article	items
de	292	individual	individually
de	295	answer	reply
de	297	meeting	to meet
de	298	disease	illness
de	303	staff	employee
de	310	television	watch tv
de	313	training	education
de	316	election	choice
de	320	message	embassy
de	322	benefit	advantage
de	330	operation	business
de	335	sort	sort by
de	336	one	on
de	339	station	railway station
de	344	environment	surroundings
de	348	set	to adjust
de	356	card	map
de	359	trial	attempt
de	379	measure	measure up
de	387	weight	mass	dimensions
de	390	trip	excursion
de	391	evening	eve
de	395	adult	adults
de	396	range	offer
de	402	fear	anxiety
de	415	cause	reason
de	422	pattern	template
de	430	item	items
de	434	yard	garden
de	449	agreement	approval
de	456	attorney	lawyer
de	457	score	result
de	459	break	interruption
de	462	vote	poll	survey
de	464	citizen	citizens
de	470	option	possibility
de	471	participant	member
de	479	relation	relationship
de	484	version	execution
de	486	neighborhood	area
de	487	act	action
de	495	plane	level
de	498	labor	job
de	502	variety	diversity
de	504	investigation	detection	recognition
de	508	spirit	ghost
de	530	scale	frame
de	535	spot	location
de	536	lack	defect	malfunction
de	537	ice	ice cream
de	548	village	valley
de	555	club	society
de	557	increase	ansteigen
de	558	middle	center
de	560	district	circle
de	563	ms	mrs
de	565	crowd	amount
de	566	apartment	flat	just
de	570	target	aim
de	571	prison	jail
de	581	understanding	understand
de	583	leadership	guide	to lead
de	584	pound	lb
de	594	faith	believe
de	595	river	flow
de	596	living	life
de	597	technique	technology
de	600	shop	business
de	601	folk	people
de	603	border	edge
de	609	failure	error
de	613	procedure	process	to process	produce	to produce
de	617	belief	believe
de	633	suit	fit
de	639	grade	class
de	642	mistake	error
de	647	neighbor	neighboring	adjacent
de	648	drive	journey	travel
de	655	learning	learn
de	666	finding	find
de	675	supply	deliver
de	677	will	become
de	697	writing	write
de	698	start	beginning
de	700	football	soccer
de	711	assessment	rating
de	716	instruction	instructions	manual
de	717	fight	struggle
de	718	pool	swimming pool
de	719	lead	to lead
de	721	salt	salt-
de	728	reading	read
de	729	lunch	having lunch
de	737	meaning	importance
de	738	mom	mummy
de	742	pocket	bag
de	745	poll	survey
de	746	proposal	suggestion
de	747	consequence	episode
de	750	sight	view
de	754	works	is working
de	755	teaching	to teach
de	756	aid	help
de	758	photograph	photo
de	759	trail	path
de	763	breast	chest
de	768	desk	writing desk
de	769	thanks	many thanks
de	775	limit	border	edge
de	777	being	be
de	780	county	district	circle
de	787	thinking	think
de	789	visitor	visitors
de	792	profit	benefit	advantage
de	797	hearing	hear
de	800	notion	term
de	803	cash	cash register
de	812	setting	frame
de	815	outcome	result
de	816	ad	display
de	817	duty	mandatory
de	818	sheet	leaf
de	819	extent	scope
de	824	chief	boss
de	830	estate	property
de	831	guide	to lead
de	832	circumstance	fact
de	837	soil	ground
de	848	dad	father
de	849	manner	wise
de	852	motion	move
de	861	row	line
de	862	producer	manufacturer
de	865	appeal	complaint
de	869	topic	theme
de	871	telephone	phone
de	873	confidence	trust
de	876	debt	fault	error
de	879	coverage	cover
de	881	bond	binding
de	884	era	epoch
de	892	judgment	evaluation
de	909	tip	top	above	about
de	911	vegetable	vegetables
de	918	core	vein
de	921	holiday	vacation
de	933	mass	dimensions
de	936	tone	volume
de	941	cable	electric wire
de	950	hat	cap	cover
de	952	achievement	power
de	961	physician	doctor
de	963	ride	horse riding	ride horses
de	970	column	pillar
de	976	assistance	help
de	978	lab	laboratory
de	989	observation	monitoring
de	996	bread	loaf
el	1	time	year
el	9	life	zoe
el	13	state	condition
el	15	student	school student
el	16	group	club
el	21	place	position
el	40	story	history
el	44	right	correctly
el	48	job	work
el	51	issue	theme
el	55	house	home
el	60	hour	time	year
el	70	president	chairman
el	71	team	club
el	72	minute	minute	λεπτό	minute	λεπτό
el	74	kid	child
el	78	parent	parent company	family business
el	85	person	face
el	98	moment	dot	perfect
el	101	force	power
el	107	process	διαδικασία	process	διαδικασία	procedure
el	109	market	buy
el	114	interest	interesting
el	117	effect	result
el	126	rate	price
el	128	drug	medicine
el	129	show	projection
el	133	wife	woman
el	142	town	city
el	150	season	time	year
el	159	ground	terrain
el	162	official	formal
el	163	matter	material
el	164	center	centre
el	165	couple	pair of
el	166	site	web page
el	167	project	work
el	175	situation	condition
el	178	figure	image
el	179	street	road
el	183	picture	image
el	186	land	earth
el	194	movie	film
el	203	attention	caution
el	205	republican	democratic
el	214	culture	civilization
el	215	chance	opportunity
el	226	choice	selection
el	229	administration	management
el	241	risk	danger
el	249	board	plank
el	250	subject	theme
el	251	officer	axiomatic
el	252	rest	rest of
el	253	behavior	the behavior
el	254	performance	implementation
el	255	top	blouse
el	256	goal	target
el	259	order	series
el	264	color	colour
el	270	concern	worry
el	273	response	answer
el	284	approach	getting closer
el	287	fund	capital
el	289	sign	mark
el	292	individual	atom
el	301	amount	how much
el	305	growth	development
el	309	region	area
