3521,T-shirt,n
3523,unemployment,n
3524,civilization,n
3527,pop,n
3531,correlation,n
3532,humanity,n
3534,developer,n
3536,excitement,n
3537,beef,n
3538,Islam,n
3540,stretch,n
3541,architecture,n
3544,elbow,n
3546,Muslim,n
3548,allegation,n
3551,airplane,n
3553,duck,n
3554,dose,n
3558,lecture,n
3559,van,n
3561,bay,n
3563,suburb,n
3564,sandwich,n
3566,trunk,n
3567,rumor,n
3568,implementation,n
3575,cloth,n
3578,effectiveness,n
3580,lens,n
3581,reach,n
3582,inspector,n
3585,fraud,n
3586,companion,n
3588,nail,n
3589,array,n
3593,rat,n
3595,hallway,n
3596,cave,n
3598,southwest,n
3599,monster,n
3603,obstacle,n
3605,encounter,n
3607,herb,n
3609,integration,n
3610,crystal,n
3611,recession,n
3612,wish,n
3615,motive,n
3617,flood,n
3618,pen,n
3619,ownership,n
3620,nightmare,n
3621,notice,n
3622,inspection,n
3623,supervisor,n
3625,arena,n
3626,laugh,n
3627,diagnosis,n
3628,possession,n
3632,basement,n
3637,prosecution,n
3639,announcement,n
3640,warrior,n
3641,prediction,n
3642,bacteria,n
3643,questionnaire,n
3644,mud,n
3645,infrastructure,n
3647,privilege,n
3648,temple,n
3653,broadcast,n
3658,wrist,n
3659,curtain,n
3660,monitor,n
3661,pond,n
3662,domain,n
3663,guilt,n
3664,cattle,n
3666,walking,n
3667,playoff,n
3670,skirt,n
3673,database,n
3675,aim,n
3677,limb,n
3678,ideology,n
3683,harm,n
3684,railroad,n
3686,radiation,n
3687,horn,n
3690,innovation,n
3691,strain,n
3692,guitar,n
3693,replacement,n
3697,dancer,n
3698,amendment,n
3700,pad,n
3701,transmission,n
3707,grace,n
3710,colony,n
3711,adoption,n
3712,slide,n
3716,civilian,n
3717,towel,n
3719,particle,n
3721,glance,n
3722,prize,n
3723,landing,n
3724,conduct,n
3725,blue,n
3727,bat,n
3728,alarm,n
3729,festival,n
3730,grip,n
3733,freshman,n
3734,sweat,n
3736,European,n
3740,separation,n
3744,southeast,n
3747,ballot,n
3748,rhetoric,n
3751,vitamin,n
3752,enthusiasm,n
3756,wilderness,n
3759,mandate,n
3760,pause,n
3761,excuse,n
3763,uncertainty,n
3764,chaos,n
3767,canvas,n
3770,lobby,n
3772,format,n
3773,trait,n
3774,currency,n
3775,turkey,n
3776,reserve,n
3777,beam,n
3779,astronomer,n
3780,corruption,n
3781,contractor,n
3783,doctrine,n
3785,thumb,n
3786,unity,n
3787,compromise,n
3794,rush,n
3796,complexity,n
3797,fork,n
3798,disk,n
3800,suspicion,n
3801,lock,n
3802,finish,n
3803,residence,n
3804,shame,n
3806,sidewalk,n
3807,Olympics,n
3809,signature,n
3813,rebel,n
3816,spouse,n
3817,fluid,n
3818,pension,n
3821,sodium,n
3822,blow,n
3823,promotion,n
3825,forehead,n
3829,hook,n
3830,detective,n
3831,traveler,n
3833,compensation,n
3835,exit,n
3836,attraction,n
3839,pickup,n
3841,needle,n
3842,belly,n
3845,portfolio,n
3846,shuttle,n
3848,timing,n
3849,engagement,n
3850,ankle,n
3851,transaction,n
3853,counterpart,n
3857,rider,n
3858,doll,n
3859,noon,n
3860,exhibit,n
3869,carbohydrate,n
3870,liberty,n
3871,poster,n
3872,theology,n
3875,oxygen,n
3877,magic,n
3878,sum,n
3880,businessman,n
3883,determination,n
3884,donor,n
3886,pastor,n
3887,jazz,n
3888,opera,n
3889,Japanese,n
3890,bite,n
3893,acquisition,n
3894,pit,n
3896,wildlife,n
3898,giant,n
3899,primary,n
3900,equity,n
3902,doorway,n
3903,departure,n
3904,elevator,n
3906,guidance,n
3907,happiness,n
3908,statue,n
3909,pursuit,n
3910,repair,n
3912,gym,n
3914,clerk,n
3915,Israeli,n
3916,envelope,n
3917,reporting,n
3918,destination,n
3919,fist,n
3921,exploration,n
3923,bath,n
3924,rescue,n
3927,indicator,n
3928,sunlight,n
3929,feedback,n
3930,spectrum,n
3932,laser,n
3935,starting,n
3936,expertise,n
3940,tune,n
3941,eating,n
3944,hint,n
3946,parade,n
3948,realm,n
3949,ban,n
3953,therapist,n
3956,pizza,n
3957,recipient,n
3960,accounting,n
3962,bias,n
3964,metaphor,n
3965,candle,n
3966,handle,n
3967,worry,n
3969,entity,n
3970,suffering,n
3972,feel,n
3973,lamp,n
3974,garbage,n
3975,servant,n
3976,addition,n
3980,inside,n
3981,reception,n
3984,chin,n
3986,necessity,n
3988,racism,n
3989,starter,n
3991,banking,n
3993,gravity,n
3996,prevention,n
3997,Arab,n
4001,performer,n
4002,intent,n
4005,inventory,n
4007,assembly,n
4009,silk,n
4010,magnitude,n
4012,hostage,n
4013,collector,n
4014,popularity,n
4015,kiss,n
4016,alien,n
4019,equation,n
4020,angel,n
4021,switch,n
4022,offering,n
4023,rage,n
4024,photography,n
4026,toilet,n
4033,Russian,n
4037,wake,n
4038,gathering,n
4042,automobile,n
4044,dawn,n
4049,tide,n
4055,romance,n
4056,hardware,n
4057,pillow,n
4058,kit,n
4059,cook,n
4060,spread,n
4061,continent,n
4063,circuit,n
4064,sink,n
4065,ruling,n
4066,shortage,n
4069,trap,n
4071,fool,n
4072,deadline,n
4074,processing,n
4075,ranch,n
4085,diamond,n
4086,credibility,n
4087,import,n
4092,sentiment,n
4093,cart,n
4096,elder,n
4097,pro,n
4098,inspiration,n
4100,quantity,n
4101,trailer,n
4102,mate,n
4105,genius,n
4106,monument,n
4107,bid,n
4108,quest,n
4109,sacrifice,n
4110,invitation,n
4111,accuracy,n
4112,juror,n
4114,broker,n
4115,treasure,n
4116,loyalty,n
4120,gasoline,n
4122,output,n
4123,nominee,n
4126,diabetes,n
4130,jaw,n
4131,grief,n
4133,rocket,n
4135,inmate,n
4137,dynamics,n
4138,bow,n
4140,senior,n
4141,dignity,n
4142,carpet,n
4144,bubble,n
4146,buddy,n
4147,barn,n
4148,sword,n
4149,flash,n
4151,glory,n
4155,drum,n
4158,queen,n
4159,dilemma,n
4160,input,n
4162,northeast,n
4164,liability,n
4166,merchant,n
4167,stadium,n
4170,defeat,n
4172,withdrawal,n
4173,refrigerator,n
4174,nest,n
4177,lane,n
4178,ancestor,n
4180,steam,n
4181,accent,n
4182,escape,n
4185,cage,n
4187,shrimp,n
4188,homeland,n
4190,rack,n
4191,costume,n
4192,wolf,n
4193,courtroom,n
4194,statute,n
4195,cartoon,n
4197,productivity,n
4200,seal,n
4201,bug,n
4203,aunt,n
4204,agriculture,n
4211,bankruptcy,n
4212,vaccine,n
4213,bonus,n
4214,collaboration,n
4217,orbit,n
4219,patience,n
4222,voting,n
4223,patrol,n
4224,willingness,n
4226,revelation,n
4227,rent,n
4229,jewelry,n
4233,trace,n
4234,wagon,n
4241,reliability,n
4242,ass,n
4244,bush,n
4248,clip,n
4249,thigh,n
4250,bull,n
4251,drawer,n
4253,sheep,n
4255,coordinator,n
4257,runner,n
4260,empire,n
4261,cab,n
4263,exam,n
4264,documentary,n
4266,biology,n
4269,web,n
4270,conspiracy,n
4271,catch,n
4272,casualty,n
4273,republic,n
4274,execution,n
4276,whale,n
4280,instinct,n
4281,teammate,n
4282,aluminum,n
4284,ministry,n
4285,verdict,n
4287,skull,n
4288,self-esteem,n
4289,ease,n
4292,bee,n
4293,practitioner,n
4294,loop,n
4297,puzzle,n
4298,mushroom,n
4299,subsidy,n
4302,mathematics,n
4303,mechanic,n
4304,jar,n
4306,earthquake,n
4307,pork,n
4308,creativity,n
4311,dessert,n
4312,sympathy,n
4313,fisherman,n
4315,isolation,n
4316,sock,n
4318,jump,n
4321,entrepreneur,n
4322,syndrome,n
4323,bureau,n
4325,workplace,n
4326,ambition,n
4327,touchdown,n
4329,breeze,n
4332,Christianity,n
4335,translation,n
4340,gut,n
4346,booth,n
4347,helmet,n
4348,waist,n
4350,lion,n
4351,accomplishment,n
4353,panic,n
4354,cast,n
4357,cliff,n
4359,cord,n
4361,cocaine,n
4362,illusion,n
4365,appreciation,n
4366,commissioner,n
4368,flexibility,n
4371,casino,n
4372,tumor,n
4376,pulse,n
4377,equivalent,n
4380,donation,n
4381,diary,n
4382,sibling,n
4383,irony,n
4384,spoon,n
4385,midst,n
4386,alley,n
4389,soap,n
4391,rival,n
4394,pin,n
4395,hockey,n
4398,supplier,n
4400,momentum,n
4401,purse,n
4403,liquid,n
4404,icon,n
4405,elephant,n
4407,legislature,n
4408,associate,n
4409,franchise,n
4413,bicycle,n
4418,fever,n
4419,filter,n
4420,rabbit,n
4421,coin,n
4424,organism,n
4425,sensation,n
4427,stay,n
4430,minimum,n
4432,conservation,n
4434,backyard,n
4435,charter,n
4436,stove,n
4437,consent,n
4439,reminder,n
4441,placement,n
4442,dough,n
4443,grandchild,n
4444,dam,n
4449,outfit,n
4451,columnist,n
4452,workout,n
4454,patent,n
4456,quote,n
4457,trash,n
4461,hormone,n
4462,texture,n
4464,pencil,n
4466,frontier,n
4467,spray,n
4468,bet,n
4470,custody,n
4471,banker,n
4472,beast,n
4474,oak,n
4477,notebook,n
4480,attendance,n
4481,speculation,n
4485,shark,n
4487,mill,n
4488,installation,n
4490,tag,n
4492,swimming,n
4493,fleet,n
4494,catalog,n
4495,outsider,n
4498,stance,n
4500,sensitivity,n
4503,debut,n
4508,confrontation,n
4510,ideal,n
4511,constitution,n
4512,trainer,n
4513,Thanksgiving,n
4514,scent,n
4515,stack,n
4516,eyebrow,n
4517,sack,n
4520,tray,n
4521,pioneer,n
4523,textbook,n
4529,dot,n
4530,wheat,n
4534,kingdom,n
4535,aisle,n
4537,protocol,n
4540,marketplace,n
4543,terrain,n
4546,pasta,n
4547,genre,n
4549,merit,n
4550,planner,n
4552,chunk,n
4554,discount,n
4556,ladder,n
4557,jungle,n
4558,migration,n
4559,breathing,n
4561,hurricane,n
4562,retailer,n
4565,coup,n
4567,ambassador,n
4568,density,n
4570,curiosity,n
4572,aggression,n
4573,stimulus,n
4574,journalism,n
4575,robot,n
4581,feather,n
4582,sphere,n
4588,publicity,n
4589,major,n
4592,well-being,n
4593,validity,n
4594,ecosystem,n
4597,collar,n
4598,weed,n
4599,compliance,n
4600,streak,n
4603,builder,n
4604,glimpse,n
4605,premise,n
4606,specialty,n
4608,artifact,n
4610,monkey,n
4611,mentor,n
4613,listener,n
4614,lightning,n
4616,sleeve,n
4617,disappointment,n
4619,rib,n
4622,debris,n
4624,rod,n
4626,liberal,n
4627,ash,n
4629,parish,n
4630,slavery,n
4632,commodity,n
4633,cure,n
4634,mineral,n
4635,hunger,n
4642,equality,n
4643,cemetery,n
4644,harassment,n
4646,fame,n
4649,likelihood,n
4650,carrot,n
4652,toll,n
4653,rim,n
4660,wheelchair,n
4661,squad,n
4663,processor,n
4666,sponsor,n
4667,grin,n
4671,chill,n
4672,refuge,n
4674,legislator,n
4675,rally,n
4676,programming,n
4678,outlet,n
4680,vendor,n
4682,peanut,n
4685,intellectual,n
4686,conception,n
4687,auction,n
4688,steak,n
4690,triumph,n
4691,shareholder,n
4694,conscience,n
4695,calculation,n
4697,interval,n
4700,jurisdiction,n
4703,constraint,n
4705,expedition,n
4709,similarity,n
4710,butt,n
4711,lid,n
4713,bulk,n
4715,mortality,n
4717,conversion,n
4718,patron,n
4721,liver,n
4722,harmony,n
4724,tolerance,n
4725,instant,n
4726,goat,n
4728,blessing,n
4729,banana,n
4730,running,n
4731,palace,n
4733,peasant,n
4735,grandparent,n
4736,lawmaker,n
4737,supermarket,n
4738,cruise,n
4740,plain,n
4742,calendar,n
4743,widow,n
4744,deposit,n
4745,beard,n
4746,brake,n
4748,screening,n
4749,impulse,n
4751,fur,n
4753,predator,n
4759,forum,n
4760,dancing,n
4763,removal,n
4764,autonomy,n
4767,thread,n
4769,landmark,n
4771,offender,n
4774,fraction,n
4776,tourism,n
4777,threshold,n
4780,suite,n
4782,regulator,n
4783,straw,n
4787,globe,n
4789,objection,n
4790,chemistry,n
4794,blast,n
4797,denial,n
4798,rental,n
4800,fragment,n
4803,warmth,n
4804,undergraduate,n
4806,headache,n
4807,policeman,n
4808,yield,n
4809,projection,n
4812,mention,n
4813,graduation,n
4816,mansion,n
4817,regard,n
4818,grape,n
4820,cottage,n
4821,driveway,n
4822,charm,n
4823,sexuality,n
4825,clay,n
4827,balloon,n
4828,invention,n
4829,ego,n
4830,fare,n
4831,homework,n
4832,disc,n
4833,sofa,n
4834,guarantee,n
4835,availability,n
4836,radar,n
4839,leave,n
4840,permit,n
4841,sweater,n
4842,rehabilitation,n
4844,retreat,n
4845,molecule,n
4852,youngster,n
4854,premium,n
4855,accountability,n
4862,fatigue,n
4865,marker,n
4868,bucket,n
4871,confession,n
4873,marble,n
4875,twist,n
4876,defender,n
4879,transport,n
4881,surveillance,n
4883,technician,n
4887,arrow,n
4888,trauma,n
4891,ribbon,n
4892,meantime,n
4895,harvest,n
4901,spy,n
4902,slot,n
4903,riot,n
4904,nutrient,n
4905,citizenship,n
4907,sovereignty,n
4908,ridge,n
4910,lighting,n
4912,contributor,n
4917,transit,n
4919,seminar,n
4920,electronics,n
4922,shorts,n
4924,accusation,n
4929,cue,n
4931,bride,n
4932,biography,n
4933,hazard,n
4936,tile,n
4943,foreigner,n
4944,launch,n
4945,convenience,n
4946,delight,n
4948,timber,n
4951,plea,n
4952,bulb,n
4956,devil,n
4957,bolt,n
4958,cargo,n
4959,spine,n
4960,seller,n
4965,dock,n
4967,fog,n
4968,diplomat,n
4971,summary,n
4972,missionary,n
4973,epidemic,n
4976,warehouse,n
4978,butterfly,n
4979,bronze,n
4982,praise,n
4987,vacuum,n
4990,stereotype,n
4991,sensor,n
4992,laundry,n
4993,manual,n
4994,pistol,n
4996,plaintiff,n
4999,apology,n
10,it,p
11,I,p
14,you,p
15,he,p
21,they,p
24,we,p
31,she,p
38,who,p
59,them,p
61,me,p
68,him,p
104,one,p
106,her,p
113,us,p
143,something,p
316,nothing,p
332,anything,p
370,himself,p
390,everything,p
420,someone,p
450,themselves,p
530,everyone,p
557,itself,p
659,anyone,p
663,myself,p
715,other,p
724,each,p
793,herself,p
803,everybody,p
919,yourself,p
1003,somebody,p
1021,whom,p
1090,none,p
1111,no,p
1154,nobody,p
1387,anybody,p
1557,lots,p
1791,ourselves,p
1887,his,p
2061,plenty,p
2257,mine,p
2337,another,p
3183,yours,p
3885,hers,p
4139,ours,p
4283,whoever,p
50,up,r
55,so,r
64,out,r
66,just,r
72,now,r
76,how,r
77,then,r
81,more,r
87,also,r
96,here,r
100,well,r
101,only,r
105,very,r
107,even,r
108,back,r
116,there,r
118,down,r
126,still,r
128,in,r
129,as,r
133,too,r
136,when,r
138,never,r
142,really,r
144,most,r
155,on,r
158,why,r
179,about,r
182,over,r
184,again,r
190,where,r
193,right,r
205,off,r
206,always,r
215,today,r
222,all,r
253,far,r
262,long,r
270,away,r
275,often,r
276,yet,r
281,ever,r
285,however,r
292,almost,r
296,later,r
298,much,r
301,once,r
303,least,r
317,ago,r
325,together,r
327,around,r
335,already,r
375,enough,r
376,both,r
384,maybe,r
397,actually,r
399,probably,r
407,home,r
419,course,r
436,perhaps,r
437,little,r
441,else,r
446,sometimes,r
471,finally,r
478,less,r
496,better,r
512,early,r
516,especially,r
559,either,r
562,quite,r
584,simply,r
599,nearly,r
611,soon,r
664,certainly,r
680,quickly,r
699,no,r
700,recently,r
706,before,r
725,usually,r
745,thus,r
749,exactly,r
769,hard,r
781,particularly,r
799,pretty,r
818,forward,r
827,PM,r
833,ok,r
849,clearly,r
851,indeed,r
863,rather,r
903,that,r
913,tonight,r
917,close,r
958,suddenly,r
970,best,r
997,instead,r
1028,ahead,r
1100,fast,r
1101,alone,r
1110,eventually,r
1142,directly,r
1145,immediately,r
1152,absolutely,r
1165,therefore,r
1171,please,r
1173,completely,r
1190,by,r
1196,AM,r
1200,along,r
1206,generally,r
1215,easily,r
1216,through,r
1226,slowly,r
1228,bit,r
1285,obviously,r
1303,inside,r
1328,highly,r
1331,mostly,r
1341,tomorrow,r
1400,anyway,r
1414,apparently,r
1415,slightly,r
1417,twice,r
1423,kind,r
1457,below,r
1470,relatively,r
1504,fully,r
1514,yesterday,r
1536,otherwise,r
1594,increasingly,r
1597,somewhere,r
1599,above,r
1612,carefully,r
1643,straight,r
1651,okay,r
1658,somehow,r
1673,under,r
1689,largely,r
1702,basically,r
1705,anymore,r
1708,possibly,r
1712,currently,r
1719,deep,r
1729,truly,r
1750,outside,r
1754,hardly,r
1770,extremely,r
1787,ultimately,r
1804,neither,r
1814,late,r
1818,significantly,r
1824,frequently,r
1830,part,r
1847,forth,r
1861,meanwhile,r
1871,entirely,r
1892,aside,r
1893,anywhere,r
1910,somewhat,r
1922,seriously,r
1925,totally,r
1953,everywhere,r
1971,necessarily,r
1972,specifically,r
1984,apart,r
1987,barely,r
2001,merely,r
2005,definitely,r
2029,typically,r
2032,unfortunately,r
2055,closely,r
2063,virtually,r
2064,first,r
2069,behind,r
2099,forever,r
2141,deeply,r
2153,primarily,r
2176,fairly,r
2194,widely,r
2291,rarely,r
2299,elsewhere,r
2302,moreover,r
2306,essentially,r
2322,sure,r
2333,previously,r
2334,whenever,r
2384,heavily,r
2386,approximately,r
2390,equally,r
2404,strongly,r
2434,surely,r
2457,perfectly,r
2492,literally,r
2507,occasionally,r
2521,constantly,r
2550,rapidly,r
2569,particular,r
2574,quietly,r
2583,general,r
2587,effectively,r
2602,precisely,r
2605,nevertheless,r
2611,normally,r
2656,personally,r
2680,roughly,r
2702,like,r
2705,ie,r
2738,initially,r
2757,though,r
2776,gently,r
2789,likely,r
2813,similarly,r
2814,newly,r
2820,naturally,r
2829,mainly,r
2842,regularly,r
2847,partly,r
2854,potentially,r
2865,politically,r
2876,shortly,r
2877,originally,r
2902,properly,r
2922,regardless,r
2923,easy,r
2946,nowhere,r
2986,gradually,r
2998,since,r
3028,briefly,r
3037,besides,r
3053,publicly,r
3104,etc,r
3137,badly,r
3154,across,r
3158,differently,r
3205,successfully,r
3242,furthermore,r
3271,physically,r
3275,repeatedly,r
3325,nonetheless,r
3331,high,r
3392,abroad,r
3394,dramatically,r
3398,surprisingly,r
3424,lightly,r
3431,tight,r
3468,greatly,r
3522,online,r
3528,daily,r
3576,seemingly,r
3592,frankly,r
3631,consistently,r
3636,last,r
3657,past,r
3672,hence,r
3696,simultaneously,r
3741,traditionally,r
3746,wherever,r
3757,nearby,r
3762,respectively,r
3765,short,r
3792,commonly,r
3838,altogether,r
3854,historically,r
3855,firmly,r
3867,loud,r
3901,wrong,r
3925,thereby,r
3926,overall,r
3937,practically,r
3945,sharply,r
3983,automatically,r
4051,hopefully,r
4052,readily,r
4067,annually,r
4068,lately,r
4078,softly,r
4088,sexually,r
4090,way,r
4103,o'clock,r
4113,officially,r
4152,tightly,r
4176,thoroughly,r
4210,instantly,r
4235,afterward,r
4309,safely,r
4314,incredibly,r
4317,near,r
4333,presumably,r
4356,actively,r
4360,fortunately,r
4406,consequently,r
4410,correctly,r
4411,mentally,r
4426,partially,r
4428,upstairs,r
4440,alike,r
4445,reportedly,r
4497,desperately,r
4501,someday,r
4505,worldwide,r
4538,exclusively,r
4541,openly,r
4578,likewise,r
4595,strictly,r
4601,supposedly,r
4615,legally,r
4628,socially,r
4640,halfway,r
4645,deliberately,r
4665,this,r
4696,considerably,r
4701,inevitably,r
4704,emotionally,r
4706,allegedly,r
4720,any,r
4723,solely,r
4732,formerly,r
4747,downtown,r
4761,happily,r
4773,privately,r
4779,routinely,r
4796,overnight,r
4846,freely,r
4848,steadily,r
4861,ironically,r
4863,beyond,r
4866,low,r
4874,substantially,r
4900,within,r
4906,severely,r
4916,importantly,r
4928,terribly,r
4930,sudden,r
4935,seldom,r
4937,economically,r
4938,honestly,r
4950,accurately,r
4963,public,r
4970,sometime,r
4983,nationwide,r
7,to,t
259,yes,u
412,oh,u
430,yeah,u
916,no,u
1435,hey,u
2088,hi,u
2258,hello,u
2966,mm-hmm,u
3284,ah,u
3811,wow,u
3963,huh,u
4524,uh,u
4851,ha,u
2,be,v
8,have,v
18,do,v
19,say,v
35,go,v
37,can,v
39,get,v
41,would,v
45,make,v
47,know,v
48,will,v
56,think,v
63,take,v
67,see,v
70,come,v
71,could,v
83,want,v
85,look,v
92,use,v
95,find,v
98,give,v
103,tell,v
117,work,v
119,may,v
121,should,v
122,call,v
127,try,v
131,ask,v
132,need,v
134,feel,v
139,become,v
150,leave,v
151,put,v
154,mean,v
156,keep,v
159,let,v
164,begin,v
165,seem,v
167,help,v
168,talk,v
170,turn,v
173,start,v
175,might,v
177,show,v
195,hear,v
200,play,v
202,run,v
207,move,v
208,like,v
210,live,v
213,believe,v
214,hold,v
216,bring,v
217,happen,v
224,must,v
229,write,v
263,provide,v
269,sit,v
282,stand,v
284,lose,v
287,pay,v
289,meet,v
293,include,v
294,continue,v
295,set,v
305,learn,v
307,change,v
319,lead,v
321,understand,v
324,watch,v
326,follow,v
330,stop,v
333,create,v
336,speak,v
338,read,v
340,allow,v
341,add,v
343,spend,v
354,grow,v
356,open,v
359,walk,v
362,win,v
374,offer,v
380,remember,v
391,love,v
395,consider,v
396,appear,v
398,buy,v
401,wait,v
402,serve,v
404,die,v
405,send,v
406,expect,v
409,build,v
410,stay,v
411,fall,v
415,cut,v
423,reach,v
425,kill,v
427,remain,v
431,suggest,v
434,raise,v
442,pass,v
444,sell,v
447,require,v
451,report,v
457,decide,v
472,pull,v
473,return,v
481,explain,v
483,hope,v
485,develop,v
488,carry,v
491,drive,v
495,break,v
498,thank,v
499,receive,v
506,join,v
515,agree,v
518,pick,v
519,wear,v
525,support,v
534,end,v
536,hit,v
537,base,v
543,produce,v
544,eat,v
546,teach,v
554,face,v
561,cover,v
569,describe,v
587,catch,v
593,draw,v
601,choose,v
602,cause,v
605,point,v
610,listen,v
621,realize,v
632,place,v
650,close,v
657,involve,v
660,increase,v
668,seek,v
675,deal,v
677,fight,v
678,throw,v
687,fill,v
688,represent,v
689,focus,v
691,drop,v
692,plan,v
696,push,v
702,reduce,v
704,note,v
710,enter,v
711,share,v
728,rise,v
733,shoot,v
735,save,v
750,protect,v
752,lie,v
757,occur,v
767,accept,v
771,identify,v
774,determine,v
775,prepare,v
779,argue,v
785,recognize,v
786,indicate,v
791,wonder,v
805,lay,v
811,fail,v
813,arrive,v
816,name,v
820,present,v
824,answer,v
834,compare,v
836,miss,v
840,act,v
846,state,v
850,discuss,v
852,force,v
857,check,v
864,laugh,v
865,guess,v
868,study,v
869,prove,v
870,hang,v
873,design,v
875,forget,v
877,claim,v
879,remove,v
883,sound,v
884,enjoy,v
889,form,v
899,establish,v
908,visit,v
910,care,v
911,avoid,v
912,imagine,v
918,finish,v
923,respond,v
925,maintain,v
930,reveal,v
935,contain,v
937,head,v
938,control,v
941,apply,v
945,shake,v
946,fly,v
948,manage,v
955,perform,v
959,discover,v
963,treat,v
966,affect,v
973,worry,v
975,mention,v
998,improve,v
1002,sign,v
1007,reflect,v
1016,sing,v
1019,exist,v
1031,address,v
1033,test,v
1037,step,v
1040,beat,v
1043,tend,v
1048,notice,v
1059,wish,v
1072,smile,v
1081,figure,v
1084,relate,v
1085,travel,v
1087,prevent,v
1092,born,v
1093,admit,v
1095,assume,v
1103,suffer,v
1120,publish,v
1121,cost,v
1124,release,v
1125,own,v
1132,recall,v
1134,stare,v
1143,hurt,v
1148,strike,v
1155,achieve,v
1159,refer,v
1166,conduct,v
1167,announce,v
1169,examine,v
1170,touch,v
1172,attend,v
1174,vote,v
1176,sleep,v
1185,experience,v
1186,replace,v
1188,encourage,v
1211,complete,v
1213,stick,v
1214,define,v
1230,introduce,v
1238,drink,v
1243,handle,v
1253,refuse,v
1255,roll,v
1259,gain,v
1261,hide,v
1279,express,v
1290,ride,v
1295,deliver,v
1301,observe,v
1307,emerge,v
1312,earn,v
1316,operate,v
1319,contribute,v
1323,settle,v
1324,feed,v
1325,collect,v
1335,promote,v
1338,count,v
1340,marry,v
1347,order,v
1349,survive,v
1350,lift,v
1353,jump,v
1354,gather,v
1355,limit,v
1356,fit,v
1358,cry,v
1361,associate,v
1365,result,v
1366,insist,v
1374,approach,v
1378,spread,v
1382,ignore,v
1384,measure,v
1386,demonstrate,v
1394,engage,v
1398,cross,v
1401,threaten,v
1402,commit,v
1413,deny,v
1421,blow,v
1425,destroy,v
1426,cook,v
1428,charge,v
1429,burn,v
1431,view,v
1443,dress,v
1444,promise,v
1452,extend,v
1455,combine,v
1461,demand,v
1466,remind,v
1477,fire,v
1483,depend,v
1486,grab,v
1491,participate,v
1500,hire,v
1510,tie,v
1525,train,v
1530,lean,v
1535,hate,v
1538,press,v
1544,intend,v
1545,attack,v
1550,shut,v
1555,welcome,v
1565,nod,v
1566,paint,v
1569,direct,v
1575,climb,v
1581,expand,v
1587,disappear,v
1603,explore,v
1604,obtain,v
1608,surround,v
1610,invite,v
1611,repeat,v
1622,predict,v
1628,bear,v
1641,adopt,v
1644,attempt,v
1645,connect,v
1648,belong,v
1659,organize,v
1664,acknowledge,v
1668,record,v
1670,fear,v
1679,struggle,v
1680,conclude,v
1687,last,v
1690,shift,v
1692,mark,v
1693,locate,v
1699,recommend,v
1704,generate,v
1706,propose,v
1727,capture,v
1728,prefer,v
1733,search,v
1740,feature,v
1743,link,v
1746,select,v
1749,declare,v
1751,appreciate,v
1756,launch,v
1762,defend,v
1763,matter,v
1764,judge,v
1767,ought,v
1768,ensure,v
1773,mix,v
1778,wake,v
1779,challenge,v
1786,warn,v
1798,steal,v
1799,pursue,v
1800,slip,v
1806,influence,v
1810,blame,v
1811,estimate,v
1816,investigate,v
1829,kick,v
1839,solve,v
1852,eliminate,v
1855,trust,v
1857,score,v
1860,afford,v
1864,confirm,v
1865,fix,v
1872,rely,v
1874,complain,v
1875,issue,v
1877,back,v
1878,range,v
1881,attract,v
1895,file,v
1907,clear,v
1911,pour,v
1912,stir,v
1914,clean,v
1921,grant,v
1923,account,v
1929,stretch,v
1935,rest,v
1938,separate,v
1945,aim,v
1946,cite,v
1956,divide,v
1959,oppose,v
1964,question,v
1970,rush,v
1976,employ,v
1978,dance,v
1986,match,v
1990,lack,v
2003,emphasize,v
2014,decline,v
2015,invest,v
2019,expose,v
2035,succeed,v
2037,celebrate,v
2041,accuse,v
2042,hand,v
2044,land,v
2046,reject,v
2051,escape,v
2052,cast,v
2056,convince,v
2059,assess,v
2068,lower,v
2070,approve,v
2079,acquire,v
2080,compete,v
2083,mind,v
2095,list,v
2101,regard,v
2105,knock,v
2106,review,v
2107,wrap,v
2110,display,v
2118,suspect,v
2127,permit,v
2136,scream,v
2146,drag,v
2150,recover,v
2159,arrest,v
2162,wash,v
2168,purchase,v
2173,shout,v
2180,suppose,v
2184,perceive,v
2192,slow,v
2193,slide,v
2196,inform,v
2201,abandon,v
2205,transform,v
2209,bother,v
2210,consist,v
2212,enable,v
2213,bend,v
2217,shall,v
2226,rule,v
2229,preserve,v
2236,arrange,v
2239,reply,v
2242,lock,v
2244,deserve,v
2248,tear,v
2250,pose,v
2254,benefit,v
2262,resolve,v
2270,contact,v
2274,interview,v
2276,quote,v
2281,urge,v
2284,breathe,v
2285,elect,v
2293,pack,v
2305,implement,v
2319,inspire,v
2320,adjust,v
2321,retire,v
2324,kiss,v
2332,dominate,v
2335,transfer,v
2336,analyze,v
2338,attach,v
2347,coach,v
2348,exercise,v
2351,enhance,v
2353,impose,v
2360,evaluate,v
2363,trade,v
2366,accomplish,v
2368,illustrate,v
2370,monitor,v
2379,concentrate,v
2391,vary,v
2397,ring,v
2409,race,v
2412,smell,v
2417,light,v
2418,toss,v
2420,bury,v
2421,pray,v
2428,block,v
2437,confront,v
2439,glance,v
2449,shape,v
2460,accompany,v
2467,whisper,v
2477,swing,v
2484,dig,v
2487,plant,v
2493,resist,v
2495,embrace,v
2496,supply,v
2497,assist,v
2499,construct,v
